arm,dir_deg,speed,n,n_dn_mean,n_dn_sd,n_dn_med,n_dn_ci_lo,n_dn_ci_hi,n_base_mean,n_base_sd,n_base_med,n_base_ci_lo,n_base_ci_hi,li_mean,li_sd,li_med,li_ci_lo,li_ci_hi,d_away_mean,d_away_sd,d_away_med,d_away_ci_lo,d_away_ci_hi,disp_mean,disp_sd,disp_med,disp_ci_lo,disp_ci_hi,ta_mean,ta_sd,ta_med,ta_ci_lo,ta_ci_hi,v_peak_mean,v_peak_sd,v_peak_med,v_peak_ci_lo,v_peak_ci_hi,esc_peak_mean,esc_peak_sd,esc_peak_med,esc_peak_ci_lo,esc_peak_ci_hi
B,135,slow,100,0.94,2.239732126840172,0.0,0.5497500000000001,1.4,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.10520282186948851,0.31416123323355444,-0.14285714285714285,-0.2949779541446208,0.09895502645502645,0.011913337782177394,0.19843170193768525,0.06309973237745464,-0.029144748873035937,0.051568852909840486,0.26854909360928103,0.07999575497197671,0.2736523534124977,0.2537237829694411,0.2832724322232539,0.57,0.4950757517794625,1.0,0.47,0.67,0.7989830806280132,0.2834949540733468,1.0443305606295916,0.7418773616593123,0.855373224354011,0.048766818697389205,0.06356850777887317,0.0,0.037304850409871915,0.06153489490457219
B,180,fast,100,1.88,1.866976164818394,1.0,1.53,2.27,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,,,,,,0.03780513671204438,0.20729822761994052,0.08604540169812996,-0.002999734221150024,0.07896961241574507,0.2667257965175086,0.08052749194702379,0.271116035906967,0.2512312293896014,0.28201857879801634,0.55,0.49749371855331,1.0,0.45,0.65,0.7931652840759423,0.2788611977412166,1.0203880191637837,0.7360420677788626,0.8493456700275162,0.08677499918139801,0.06003557182231424,0.07787036895751953,0.07488789063502918,0.09925073405820876
B,180,medium,100,1.29,2.4466098994322736,0.0,0.83,1.83,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,,,,,,0.039075651011810625,0.20755698543604623,0.08340196695377591,-0.0014559460296485684,0.0804397675242261,0.2674988876828117,0.08064147892720398,0.2745136908271791,0.25204599490756496,0.2828400250259978,0.56,0.4963869458396343,1.0,0.46,0.66,0.7944273119619063,0.27990257433508586,1.0095905021502292,0.7376441859790862,0.8497947785262896,0.06379880034972468,0.07290084781689637,0.06142806468415074,0.050398714069565816,0.07773579216587302
B,180,slow,100,0.65,1.6454482671904334,0.0,0.35,1.02,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,,,,,,0.038127065982195146,0.20887140160386264,0.08865157988522074,-0.0028864433156365076,0.07964295468023234,0.269021301844983,0.08019500220099994,0.27454648223684697,0.25391710447588284,0.28399454197186247,0.55,0.49749371855331,1.0,0.45,0.65,0.799000257276696,0.2834990425280884,1.0428263291103361,0.7421013855104084,0.855654888614939,0.03872706799481841,0.05739912544093953,0.0,0.027979911581878025,0.051486635931406205
B,225,fast,100,1.52,1.8519179247472064,1.0,1.21,1.89,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.23624338624338626,0.28723203090699884,0.26666666666666666,0.11428571428571427,0.3785912698412698,0.04308531555857102,0.19104366445078472,0.07393467056108655,0.004784387238658294,0.08038823353299539,0.26778198461711517,0.07962676029211337,0.27346328200178793,0.25306052536333934,0.2830801563833108,0.62,0.48538644398046393,1.0,0.52,0.72,0.7952585309649994,0.2805141419216304,1.0237486958824218,0.7389667143048325,0.8510869052288852,0.07058387176301835,0.06416922752031047,0.07277422770857811,0.05937756447938485,0.08325085472381294
B,225,medium,100,1.15,2.104162541250081,0.0,0.77975,1.57025,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.24894179894179894,0.3104021815182897,0.25,0.08994576719576719,0.39829761904761896,0.0442028289289041,0.19106195705008308,0.07393467056108655,0.006041851361553952,0.08136659941152051,0.26826695527711064,0.08134036972286414,0.2736848161848751,0.25307188868088004,0.28360127189435175,0.63,0.48280430818293246,1.0,0.53,0.72,0.7950616818031346,0.2803914346018133,1.0185719532276998,0.738998606283161,0.8503871102790782,0.0657674444647273,0.07245563229564164,0.06353787332773209,0.051737017962237584,0.07954141118246479
B,225,slow,100,0.71,1.9146540157427918,0.0,0.38,1.10025,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.15511363636363637,0.2857626946704017,0.17045454545454547,-0.0375,0.3376562499999999,0.0435091361651966,0.19200675901098332,0.07393467056108655,0.005396269030504499,0.08100333103965852,0.2693511222494992,0.08080182943961531,0.2743936242226932,0.2544483229021457,0.2847306854433125,0.63,0.48280430818293246,1.0,0.53,0.72,0.7992078030162431,0.28369635085780437,1.0446559074802408,0.7421534711172579,0.8558583509343388,0.037641596695390314,0.0582756047848857,0.0,0.02654406663872415,0.04844486531546624
B,270,fast,100,1.43,2.084490345384214,1.0,1.08,1.87025,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.14203643578643577,0.23888822272962346,0.14285714285714285,0.031208739177489186,0.25451321248196246,0.023780077655704494,0.17992929545881162,0.03779490373109866,-0.011545599522737895,0.057899803412554664,0.2679703523614929,0.07965146623202736,0.2733528985425363,0.2533035483894576,0.2832955247069737,0.56,0.4963869458396343,1.0,0.46,0.65,0.7965866795028873,0.2815264948566173,1.0331027557040942,0.7402046908474215,0.852303923426745,0.06635040916116332,0.06064247347419704,0.07231563329696655,0.05510117822359435,0.07802279971015574
B,270,medium,100,1.17,2.4002291557265947,0.0,0.73975,1.69,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.33174603174603173,0.3701583387784149,0.18333333333333335,0.1552579365079365,0.5089360119047619,0.023773882576273452,0.18030839033508114,0.037959743720650904,-0.011429217591310633,0.05806599762341046,0.2681017175700972,0.0811781016795038,0.2741782651394079,0.2527177270730312,0.2837700627558256,0.55,0.4974937185533099,1.0,0.45,0.64,0.7964500186256097,0.2814227677388304,1.023345421812203,0.7403982790111293,0.8521726051552476,0.05556855569917673,0.06857036749302932,0.002185900171753019,0.0427882310875831,0.06983157534155646
B,270,slow,100,0.85,2.308137777516758,0.0,0.44975000000000004,1.36,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.09707792207792207,0.28658533839239025,0.12878787878787878,-0.05824134199134199,0.2607142857142857,0.023992797331537016,0.18010321636865645,0.035715256008672217,-0.011845733182119515,0.058275430904360145,0.2690704750132548,0.07992604508075449,0.2738417442261053,0.25419947591685993,0.2843679062692741,0.55,0.4974937185533099,1.0,0.45,0.64,0.7978106544434802,0.2826520073255902,1.0408092543004246,0.7414722832662133,0.8542183604482028,0.03903069900697858,0.061305920270875044,0.0,0.02780382629965061,0.052854378076428433
